Restaurant ID;Restaurant Name;Menu URL;Rating;Address;Latitude;Longitude
G100050;Ramen Shifu;https://glovoapp.com/es/es/madrid/ramen-shifu-madrid/;93.0;P.º del Prado, 42, 28014 Madrid, España;40.4102757;-3.693034809038986
G10044;Buenaventura;https://glovoapp.com/es/es/madrid/buenaventura/;61.0;Paseo de Santa María de la Cabeza, 39, Madrid, Spain;40.4031023;-3.69709
G100698;Poco a Poco;https://glovoapp.com/es/es/madrid/poco-a-poco-madrid/;;Plaza de Húmera Luis García Berlanga, 2, 28223 Húmera, Madrid, España;40.42905715;-3.78544068436545
G100920;Beiben;https://glovoapp.com/es/es/madrid/beiben-madrid/;91.0;Paseo de Santa María de la Cabeza, 86, 28045 Madrid, España;40.39824955;-3.702066794907523
G100936;La Sureña;https://glovoapp.com/es/es/madrid/la-surena-madrid-norte/;;Av. Felipe II, 34, 28009 Madrid, España;40.4242;-3.6766693
G100942;Lamucca Carmen;https://glovoapp.com/es/es/madrid/lamucca-del-carmen-madrid/;98.0;Plaza del Carmen, 5, 28013 Madrid, España;40.4190175;-3.7030331
G101471;Zen Bamboo;https://glovoapp.com/es/es/madrid/zen-bamboo-madrid/;93.0;Calle del Dr. Esquerdo, 70, 28007 Madrid, España;40.4183915;-3.6693102
G101610;Dong Cheng;https://glovoapp.com/es/es/madrid/restaurante-dong-cheng-madrid-sur/;85.0;Calle del Camino de los Vinateros, 5, 28030 Madrid, España;40.4106708;-3.6594421
G101860;El Kiosko Pinar de Chamartín;https://glovoapp.com/es/es/madrid/el-kiosko-pinar-de-chamartin-madrid/;;Calle Yerma, 10, 28033 Madrid, España;40.47543795;-3.671598559794872
G102097;Doner Kebab Erebuni;https://glovoapp.com/es/es/madrid/doner-kebab-erebuni-madrid/;95.0;Calle Gran Avenida, 41, 28041 Madrid, España;40.3698936;-3.705145074935065
G102358;Bar Casa Merani;https://glovoapp.com/es/es/madrid/bar-casa-merani-madrid/;99.0;Calle de Cervantes, 19, 28014 Madrid, España;40.414889;-3.6945481
G1024;Distrito 798;https://glovoapp.com/es/es/madrid/distrito-798-madrid/;100.0;Calle del Poeta Joan Maragall, 43, 28020 Madrid, España;40.4617215;-3.6919695
G102878;Ojalá;https://glovoapp.com/es/es/madrid/ojala-madrid/;100.0;Calle de San Andrés, 1, 28004 Madrid, España;40.4254809;-3.703973
G102881;La Buha La Latina;https://glovoapp.com/es/es/madrid/la-buha-la-latina-madrid/;95.0;Plaza de la Cebada, 10, 28005 Madrid, España;40.4115682;-3.7100898
G102890;Bazaar;https://glovoapp.com/es/es/madrid/bazaar-madrid/;;Calle de la Libertad, 21, 28004 Madrid, España;40.4213354;-3.6974168
G102969;Herbívoro;https://glovoapp.com/es/es/madrid/herbivoro-madrid/;86.0;C. de Cáceres, 5, 28045 Madrid, España;40.3984693;-3.6950054
G103051;Green Tea;https://glovoapp.com/es/es/madrid/green-tea-madrid/;;Calle de Lagasca, 82, 28001 Madrid, España;40.4277645;-3.6850848
G103057;Soy Kitchen;https://glovoapp.com/es/es/madrid/soy-kitchen-madrid/;99.0;Calle de Zurbano, 59, 28010 Madrid, España;40.4359695;-3.6931682
G103107;Taquería La Lupita;https://glovoapp.com/es/es/madrid/taqueria-la-lupita-madrid/;85.0;Calle del Conde de Xiquena, 10, 28004 Madrid, España;40.4231894;-3.6940593
G103599;La Musa;https://glovoapp.com/es/es/madrid/la-musa-madrid/;99.0;Calle de Manuela Malasaña, 18, 28004 Madrid, España;40.4287864;-3.7043256
G103603;La Vera;https://glovoapp.com/es/es/madrid/final-gastronomy-madrid-norte/;;Av. Navarrondan, 27, 28702 San Sebastián de los Reyes, Madrid, España;40.5641452;-3.6298906
G103797;351 Food;https://glovoapp.com/es/es/madrid/351-food-madrid/;56.0;Calle de Toledo, 65, 28005 Madrid, España;40.411051400000005;-3.707921288684582
G103840;Manka;https://glovoapp.com/es/es/madrid/manka-madrid/;97.0;Calle de Castilla, 4, 28039 Madrid, España;40.4529321;-3.7034677
G104067;Lamucca Organik Parriya;https://glovoapp.com/es/es/madrid/lamucca-de-fuencarral-madrid/;100.0;Calle de Fuencarral, 95, 28004 Madrid, España;40.4271457;-3.7017509
G104070;Yu-Sushi;https://glovoapp.com/es/es/madrid/yu-sushi-madrid/;;Calle de Vinaroz, 16, 28002 Madrid, España;40.4455911;-3.6757671
G104144;Katia Comida Brasileña;https://glovoapp.com/es/es/madrid/katia-comida-brasilena-madrid/;94.0;C. de la Torrecilla del Leal, 29, 28012 Madrid, España;40.4099295;-3.698962
G104367;Pizza Natura Saludable Sin Gluten;https://glovoapp.com/es/es/madrid/pizza-natura-madrid/;96.0;C/ de Francisco Silvela, 78, 28028 Madrid, España;40.4299196;-3.670186
G104369;MATCHA;https://glovoapp.com/es/es/madrid/matcha-cinca-mad/;100.0;Calle del Cinca, 32, 28006 Madrid, España;40.4496023;-3.680612
G104379;MATCHA;https://glovoapp.com/es/es/madrid/matchamad/;38.0;Av. de Monforte de Lemos, 123, 28029 Madrid, España;40.4779482;-3.7100884
G104548;Alcaravea;https://glovoapp.com/es/es/madrid/alcaravea-mad-madrid/;97.0;Calle de Castelló, 83, 28006 Madrid, España;40.4321708;-3.6810271
G104626;Casa Koi;https://glovoapp.com/es/es/madrid/casa-koi-mad/;91.0;Calle de Trafalgar, 12, 28010 Madrid, España;40.4317547;-3.7003786
G104640;Piri Piri Frango Al Carbón;https://glovoapp.com/es/es/madrid/piri-piri-frango-pollo-al-carbon-madrid/;93.0;C. del Marqués de Valdeiglesias, 5, 28004 Madrid, Spain;40.4198482;-3.6972283
G104694;5 Mil Granos;https://glovoapp.com/es/es/madrid/5-mil-granos-madrid/;100.0;Calle Alcañiz, 22, 28042 Madrid, España;40.4722022;-3.5886885
G104919;Choose Ristorante Naturale;https://glovoapp.com/es/es/madrid/choose-ristone-naturale-madrid/;87.0;Calle de Segovia, 17, 28005 Madrid, España;40.4137977;-3.7126172
G105149;Restaurante Chino DA FA;https://glovoapp.com/es/es/madrid/restaurante-chino-da-fa-madrid/;91.0;Calle de Antonio López, 166, 28026 Madrid, España;40.3886881;-3.700566213664663
G105182;BEST;https://glovoapp.com/es/es/madrid/best-mad/;;Calle del Marqués de Urquijo, 4, 28008 Madrid, España;40.430693000000005;-3.7169560321565225
G106131;La pizza + Sana;https://glovoapp.com/es/es/madrid/la-pizza-mas-sana-madrid/;94.0;Av. de Machupichu, 16, 28043 Madrid, España;40.4578992;-3.624693513926887
G106173;Scarlett Real Food;https://glovoapp.com/es/es/madrid/scarlett-real-food-mad/;98.0;Plaza del Emperador Carlos V, 10, 28012 Madrid, España;40.4088414;-3.6926917
G106191;Asador de pollos Sierra Molina;https://glovoapp.com/es/es/madrid/asador-de-pollos-sierra-molina-madrid/;88.0;Calle Sierra Molina, 19, 28053 Madrid, España;40.3890578;-3.6666488
G106253;JUMBO;https://glovoapp.com/es/es/madrid/jumbo-madrid/;99.0;Calle de Gonzalo de Céspedes, 20, 28042 Madrid, España;40.4708858;-3.5791381
G107163;Oishii Sushi & Ramen;https://glovoapp.com/es/es/madrid/oishii-sushi-y-ramen-madrid/;95.0;C de Miguel Moya, 6, 28004 Madrid, España;40.4209325;-3.7055653
G107212;Casa Nina;https://glovoapp.com/es/es/madrid/casa-nina-madrid/;92.0;C. de José del Hierro, 58, 28027 Madrid, España;40.4402719;-3.6438691
G107413;Mi Cocina Asiática;https://glovoapp.com/es/es/madrid/mi-cocina-asiatica-madrid/;95.0;Calle Príncipe Carlos, 29, 28050 Madrid, España;40.4950551;-3.6585114
G107493;Universo Kebab - El Turco;https://glovoapp.com/es/es/madrid/universo-kebab-el-turco-madrid/;85.0;Calle Timón, 26, 28042 Madrid, España;40.4723484;-3.5872303
G107771;La Buha Chueca;https://glovoapp.com/es/es/madrid/la-buha-chueca-madrid/;100.0;Calle de Gravina, 6, 28004 Madrid, España;40.4231327;-3.698043
G107870;Enfu;https://glovoapp.com/es/es/madrid/enfu-madrid/;93.0;Calle de Azcona, 30, 28028 Madrid, Spain;40.4339164;-3.669936
G107911;Pronto a Mangiare;https://glovoapp.com/es/es/madrid/pronto-a-manguiare-madrid/;93.0;Calle de García de Paredes, 84, 28010 Madrid, España;40.4371559;-3.7040819
G108195;CFR Doner Kebab;https://glovoapp.com/es/es/madrid/cfr-doner-kebab-madrid/;81.0;Calle de Jaime Vera, 6, 28011 Madrid, España;40.4123215;-3.7288123
G108362;Mama Doner Kebab;https://glovoapp.com/es/es/madrid/mama-doner-kebab-madrid/;79.0;Calle de Galicia, 16, 28024 Madrid, España;40.29565525;-3.809341638265809
G108388;La Desayuneria;https://glovoapp.com/es/es/madrid/la-desayuneria-madrid/;90.0;Calle de Barbieri, 4, 28004 Madrid, Spain;40.4206889;-3.6982409
G108754;Restaurante Nemrut Kebap;https://glovoapp.com/es/es/madrid/restaurante-nemrut-kebap-segovia/;91.0;Calle de Vergara, 1, 28013 Madrid, España;40.4178118;-3.7101474
G109869;Dong Feng;https://glovoapp.com/es/es/madrid/dong-feng-madrid/;95.0;Calle de Ibiza, 23, 28009 Madrid, España;40.418368;-3.6756267
G110009;The Real Hot Dog;https://glovoapp.com/es/es/madrid/the-real-hot-dog-mad/;84.0;C. de Puerto Serrano, 14, 28045 Madrid, Spain;40.3857051;-3.6874803
G11060;La Venganza De Malinche;https://glovoapp.com/es/es/madrid/la-venganza-de-malinche-3/;41.0;Calle Duque de Osuna, 6, Madrid, Spain;40.42514;-3.7118533
G111;Sushita Café;https://glovoapp.com/es/es/madrid/sushita-cafe-madrid/;95.0;Calle de Alberto Aguilera, 52, 28015 Madrid, España;40.4305221;-3.7146551
G111047;Toro Burger Lounge;https://glovoapp.com/es/es/madrid/toro-burger-lounge-madrid/;81.0;C. de la Infanta Mercedes, 17, 28020 Madrid, España;40.4537239;-3.69942130597873
G111068;Orale Burrito;https://glovoapp.com/es/es/madrid/orale-burrito-madrid/;99.0;Paseo de Santa María de la Cabeza, 60, 28045 Madrid, España;40.4017986;-3.6987517
G111233;Shan Hai City;https://glovoapp.com/es/es/madrid/shan-hai-city-madrid/;93.0;Calle de Orense, 9, 28020 Madrid, España;40.4558515;-3.6946766
G111371;Agra Palace;https://glovoapp.com/es/es/madrid/agra-palace-madrid/;94.0;Calle de Vergara, 7, 28013 Madrid, España;40.4175851;-3.7107589
G111850;La Tomata Eguilaz;https://glovoapp.com/es/es/madrid/la-tomata-eguilaz-madrid/;89.0;Calle de Eguilaz, 2, 28010 Madrid, España;40.4293559;-3.7005957
G112448;Huerta y Corral;https://glovoapp.com/es/es/madrid/quiero-croque-mad/;;Calle Alcañiz, 22, 28042 Madrid, Spain;40.4722022;-3.5886885
G112476;Two Two Poke;https://glovoapp.com/es/es/madrid/two-two-poke-madrid/;93.0;Paseo de Valdelasfuentes, 9, 28100 Alcobendas, Madrid, España;40.5513853;-3.6539278
G112762;The Grill House;https://glovoapp.com/es/es/madrid/the-gril-house-madrid/;88.0;C/ de Magallanes, 17, 28015 Madrid, España;40.4348068;-3.7057766
G113318;India Máster Chef;https://glovoapp.com/es/es/madrid/india-master-chef-madrid/;88.0;Calle Azabache, 6, 28019 Madrid, España;40.3923559;-3.7249532
G113334;Comida Saludable Asiática;https://glovoapp.com/es/es/madrid/comida-saludable-asiatica-madrid/;85.0;Calle de Caleruega, 7, 28033 Madrid, España;40.4771278;-3.6692044
G113444;Grill House;https://glovoapp.com/es/es/madrid/poke-grill-house-madrid/;;C/ de Magallanes, 17, 28015 Madrid, España;40.4348068;-3.7057766
G11345;Ornella;https://glovoapp.com/es/es/madrid/ornella/;94.0;Calle de Velázquez, 18, Madrid, Spain;40.4233344;-3.6841057
G114305;Café Viena;https://glovoapp.com/es/es/madrid/cafe-viena-madrid/;100.0;Calle de Luisa Fernanda, 23, 28008 Madrid, España;40.4251017;-3.7155406
G114420;Doner Kebab Delicias;https://glovoapp.com/es/es/madrid/doner-kebab-delicias-madrid/;96.0;Calle de Bustamante, 7, 28045 Madrid, España;40.4009705;-3.692872925717
G114428;Locco'Pizza;https://glovoapp.com/es/es/madrid/loccopizza-madrid/;81.0;Av. Oporto, 104, 28019 Madrid, España;40.3864007;-3.7244071
G114429;Casa Dim - Sum;https://glovoapp.com/es/es/madrid/happy-garten-madrid/;;Calle de Francisco Silvela, 15, 28028 Madrid, España;40.4301468;-3.6708179
G115436;Beykebap;https://glovoapp.com/es/es/madrid/beykebap-las-rosas-madrid/;98.0;Av. de Guadalajara, 2, 28032 Madrid, España;40.418204;-3.6207575
G116142;Avocado Mex;https://glovoapp.com/es/es/madrid/avocado-mex-madrid/;97.0;C. de Alejandro González, 5, 28028 Madrid, España;40.4299841;-3.663366
G116246;The Best Kebab;https://glovoapp.com/es/es/madrid/the-best-kebab-madrid/;82.0;Av. de Ntra. Sra. de Valvanera, 115, 28025 Madrid, Spain;40.39112;-3.7375108
G116429;The Best Kebab;https://glovoapp.com/es/es/madrid/the-best-kebab-madrid2/;82.0;Av. de Ntra. Sra. de Valvanera, 115, 28025 Madrid, Spain;40.39112;-3.7375108
G118184;Sushi 8;https://glovoapp.com/es/es/madrid/sushi-8-madrid/;100.0;Calle Sor María de Ágreda, 17, 28017 Madrid, Spain;40.43010065;-3.6493873758037294
G118264;La Parrilla De Salamanca;https://glovoapp.com/es/es/madrid/la-parrilla-de-salamanca-madrid/;99.0;Calle de Padilla, 56, 28006 Madrid, España;40.4311994;-3.6773443
G118324;Juanyta me Mata;https://glovoapp.com/es/es/madrid/juanyta-me-mata-madrid/;;Calle de Diego de León, 60, 28006 Madrid, España;40.4344836;-3.6766834
G118351;Manzana Roja;https://glovoapp.com/es/es/madrid/manzana-roja-madrid/;98.0;Calle de Poitiers, 6, 28821 Coslada, Madrid, España;40.4210372;-3.5678982
G118379;Pizza Radical;https://glovoapp.com/es/es/madrid/pizza-radical-madrid/;89.0;Calle de Hartzenbusch, 8, 28010 Madrid, España;40.4302688;-3.7021936
G118384;Cocina Asiática Go;https://glovoapp.com/es/es/madrid/cocina-asiatica-go-madrid/;;Calle Bormonia, 7, 28037 Madrid, España;40.4379697;-3.6372183
G118392;La Pequeñita A Domicilio;https://glovoapp.com/es/es/madrid/la-pequenita-a-domicilio-las-tablas-madrid/;100.0;Calle de María Tubau, 15, 28050 Madrid, España;40.5120278;-3.6768855
G118731;Tacos Don Manolito;https://glovoapp.com/es/es/madrid/tacos-don-manolito-mad/;80.0;Calle de Ponzano, 91, 28003 Madrid, España;40.442286;-3.6990273
G119085;Deseos de Catrina;https://glovoapp.com/es/es/madrid/deseos-de-la-catrina-madrid/;70.0;Calle de Berrocal, 12, 28021 Madrid, España;40.6851862;-3.9642235
G119289;Bastardi;https://glovoapp.com/es/es/madrid/bastardi-madrid/;82.0;Calle de Caracas, 1, 28010 Madrid, España;40.4307322;-3.6951902
G119497;Anarkoli;https://glovoapp.com/es/es/madrid/anarkori-madrid/;95.0;Calle de Lavapiés, 46, 28012 Madrid, España;40.4095531;-3.702254
G119561;Wrap & Burger;https://glovoapp.com/es/es/madrid/wrap-and-burger-madrid/;94.0;Calle Azabache, 10, 28019 Madrid, Spain;40.3923559;-3.7249532
G119565;Burger Lola;https://glovoapp.com/es/es/madrid/burger-lola-mad/;81.0;Av. de Orovilla, 46, 28041 Madrid, Spain;40.3602932;-3.6899215
G119573;Fast Burger;https://glovoapp.com/es/es/madrid/fast-burger-madrid/;96.0;Calle Manchester, 12, 28022 Madrid, Spain;40.3526528;-3.8350134
G119578;TakoTako;https://glovoapp.com/es/es/madrid/takotako-madrid/;;Calle José Calvo, 10, 28039 Madrid, Spain;40.4576911;-3.7079547
G120485;Restaurante L'Alsace;https://glovoapp.com/es/es/madrid/restaurante-lalsace-madrid/;100.0;Av. de Monforte de Lemos, 36, 28029 Madrid, España;40.4791003;-3.7082505
G120541;Nossum;https://glovoapp.com/es/es/madrid/nossum-madrid/;;Calle de Alcalá, 638, 28022 Madrid, España;40.4490478;-3.6080699
G120551;Delicasa;https://glovoapp.com/es/es/madrid/mas-ke-rico-madrid/;98.0;Av. de la Constitución, 85, 28823 Coslada, Madrid, España;40.427573;-3.5547409954957345
G120626;Food Craft;https://glovoapp.com/es/es/madrid/food-craft-madrid/;;Calle Araucaria, 19, 28039 Madrid, España;40.4603469;-3.6998712
G120739;Fritz Foods;https://glovoapp.com/es/es/madrid/fritz-foods-madrid/;72.0;Calle de Toledo, 27, 28005 Madrid, España;40.4137738;-3.707375
G120874;Bowl & Burger;https://glovoapp.com/es/es/madrid/bowl-and-burger-madrid/;;Glorieta López de Hoyos, 08, 28002 Madrid, Spain;40.4403133;-3.6802822
G121033;Kinza;https://glovoapp.com/es/es/madrid/kinza-madrid/;98.0;Calle de San Bernardo, 22, 28015 Madrid, España;40.4230039;-3.7074294
G121106;Restaurante Hipódromo;https://glovoapp.com/es/es/madrid/restaurante-hipodromo-london-pub-madrid/;97.0;Calle Francisco Ayala, 12, 28702 San Sebastián de los Reyes, Madrid, España;40.5638041;-3.6121557
G121107;Bar Restaurante Perla Ecuatoriana;https://glovoapp.com/es/es/madrid/bar-restaurante-perla-ecuatoriana-madrid/;77.0;Calle de Teruel, 9, 28020 Madrid, España;40.4514776;-3.7015665
G121752;L'Entrecote Café de París;https://glovoapp.com/es/es/madrid/lentrecote-cafe-de-paris-madrid/;89.0;Calle Félix Boix, 8, 28036 Madrid, España;40.4632044;-3.6879227
G122076;Moose;https://glovoapp.com/es/es/madrid/moose-madrid/;;Pl. de la Coronación, 13, 28223 Pozuelo de Alarcón, Madrid, España;40.4355948;-3.8166158
G122338;La Elegida;https://glovoapp.com/es/es/madrid/la-elegida-mad/;;Calle de Trafalgar, 15, 28010 Madrid, España;40.4317969;-3.7008063
G122414;Gragnano Pasta 100% Italia;https://glovoapp.com/es/es/madrid/gragnano-pasta-100percent-italia-madrid/;59.0;Paseo de Santa María de la Cabeza, 39, 28045 Madrid, España;40.4031023;-3.69709
G122429;Gonzalez & Co Burrito & Bowl;https://glovoapp.com/es/es/madrid/gonzalez-and-co-store-madrid/;95.0;C. de Velázquez, 87, 28006 Madrid, España;40.4337337;-3.6835985
G122830;PerretxiCo;https://glovoapp.com/es/es/madrid/perretxico-madrid/;;Calle Rafael Calvo, 29, 28010 Madrid, España;40.4339847;-3.6932076
G122908;La Especial Sándwiches & Salads;https://glovoapp.com/es/es/madrid/la-especial-sandwiches-and-salads-madrid/;;Av. del Monasterio de Silos, 63, 28049 Madrid, España;40.5037656;-3.7109163
G123188;Restaurante El Imparcial;https://glovoapp.com/es/es/madrid/restaurante-el-imparcial-madrid/;;Calle del Duque de Alba, 4, 28012 Madrid, España;40.4119482;-3.7058364
G123223;Pizza & Gatos;https://glovoapp.com/es/es/madrid/pizza-and-gatos-madrid/;100.0;C. de Etruria, 11, 28022 Madrid, Spain;40.4372347;-3.6082014
G1239;San Wich;https://glovoapp.com/es/es/madrid/san-wich/;;Calle del Espíritu Santo, 3, Madrid, Spain;40.4249394;-3.7023499
G124127;El Nuevo Zaguán;https://glovoapp.com/es/es/madrid/el-nuevo-zaguan-madrid/;100.0;Av. de la Osa Mayor, 70, 28023 Madrid, España;40.4561632;-3.7893826
G124944;Pizza y Pasta La Mia Mamma;https://glovoapp.com/es/es/madrid/pizza-y-pasta-la-mia-mamma-madrid/;;Calle José Calvo, 10, 28039 Madrid, España;40.4576911;-3.7079547
G125070;Cervecería La Tomasa;https://glovoapp.com/es/es/madrid/cerveceria-la-tomasa-madrid/;95.0;Calle de Puentelarra, 12, 28031 Madrid, Spain;40.3831378;-3.6092902
G125341;Asador Casa Juan;https://glovoapp.com/es/es/madrid/asador-casa-juan-madrid/;93.0;Calle de la Infanta Mercedes, 111, 28020 Madrid, España;40.4640775;-3.6931737
G125370;El toledano;https://glovoapp.com/es/es/madrid/el-toledano-madrid/;92.0;Av. de Asturias, 59, 28029 Madrid, Spain;40.4713603;-3.6987361
G125575;El Artesano;https://glovoapp.com/es/es/madrid/el-artesano-madrid/;88.0;Calle de Puerto Rico, 9, 28016 Madrid, España;40.455113;-3.6741403
G126442;Pe De Pisco;https://glovoapp.com/es/es/madrid/pe-de-pisco-madrid/;84.0;Calle de la Aduana, 5, 28013 Madrid, España;40.4183018;-3.7017555
G126724;La Cocina de Victor;https://glovoapp.com/es/es/madrid/starchys-madrid/;86.0;Calle de Juan Ramón Jiménez, 18, 28100 Alcobendas, Madrid, Spain;40.546376;-3.6585406
G126759;The Real Greek Pitas;https://glovoapp.com/es/es/madrid/the-real-greek-mad/;79.0;C. de Puerto Serrano, 14, 28045 Madrid, Spain;40.3857051;-3.6874803
G127586;Happy Burger;https://glovoapp.com/es/es/madrid/happy-burger-madrid/;73.0;C. de Cáceres, 5, 28045 Madrid, España;40.3984693;-3.6950054
G127722;HEARTBEST;https://glovoapp.com/es/es/madrid/heartbest-madrid/;;Calle de Arlabán, 1, 28014 Madrid, España;40.4170322;-3.6995917
G1278;Bump Green;https://glovoapp.com/es/es/madrid/bumpgreen/;93.0;Bumpgreen, Calle de Velázquez, 11, 28001 Madrid, Spain;40.4221279;-3.684555
G127845;Baby Grill Rubaiyat;https://glovoapp.com/es/es/madrid/restaurante-rubaiyat-madrid/;96.0;Calle de Juan Hurtado de Mendoza, 11, 28036 Madrid, España;40.4605326;-3.687008
G128346;Mundo Kebap.;https://glovoapp.com/es/es/madrid/mundo-kebap-madrid/;100.0;Calle de la Montera, 24, 28013 Madrid, España;40.4184199;-3.7022369
G128509;BarraCruda Mercado;https://glovoapp.com/es/es/madrid/kempo-madrid/;;C. de Ibiza, 8, 28009 Madrid, España;40.41798685;-3.67747430293794
G128543;Euro Taco;https://glovoapp.com/es/es/madrid/euro-taco-madrid/;48.0;Calle del Dr. Esquerdo, 19, 28028 Madrid, España;40.4260095;-3.6683251
G128581;Apartaco;https://glovoapp.com/es/es/madrid/apartaco-madrid/;91.0;Calle de Luchana, 7, 28010 Madrid, España;40.4296277;-3.701468
G129159;La Tabernita De Dominguez;https://glovoapp.com/es/es/madrid/la-tabernita-de-dominguez-madrid/;100.0;C. de López de Hoyos, 409, 28043 Madrid, España;40.471154;-3.6503995
G129378;Pizzería Nuns;https://glovoapp.com/es/es/madrid/pizzeria-nuns-madrid/;92.0;Calle de la Infanta Mercedes, 103, 28020 Madrid, España;40.4634417;-3.6937544
G129565;Galaxy Kebab Pizza;https://glovoapp.com/es/es/madrid/galaxy-kebap-pizza-madrid/;85.0;Glorieta Embajadores, 4, 28012 Madrid, España;40.4052298;-3.7024086
G129638;Kebab Paradise Fried Chiken;https://glovoapp.com/es/es/madrid/kbab-mad/;96.0;C. de Anastasia López, 17, 28034 Madrid, España;40.4953014;-3.6911389
G129673;Miss Sushi;https://glovoapp.com/es/es/madrid/miss-sushi-mad/;95.0;Vía de las Dos Castillas, 33, 28224 Pozuelo de Alarcón, Madrid, España;40.4403647;-3.7866375
G129882;GREEK GREEN;https://glovoapp.com/es/es/madrid/greek-green-madrid/;;Calle del León, 17, 28014 Madrid, España;40.413757700000005;-3.69883490438328
G1300;Restaurante Sagar;https://glovoapp.com/es/es/madrid/restaurante-sagar-madrid/;94.0;Calle Alonso Heredia, 22, 28028 Madrid, España;40.4357631;-3.6724837
G13022;Pipa&Co;https://glovoapp.com/es/es/madrid/pipaco-madrid/;94.0;Paseo de la Habana, 105, Madrid, Spain;40.4587961;-3.6819941
G130583;Poke House;https://glovoapp.com/es/es/madrid/poke-house-madrid/;93.0;Plaza de Sta. Bárbara, 9, 28004 Madrid, España;40.4267047;-3.6961684
G130970;Chino Fino;https://glovoapp.com/es/es/madrid/chinofino-madrid/;;Calle San Leopoldo, 8, 28029 Madrid, España;40.4693677;-3.6901828
G13106;Restaurante Maytetxu;https://glovoapp.com/es/es/madrid/restaurante-maytetxu/;92.0;Calle de Berrocal, 5, Madrid, Spain;40.6874583;-3.962194
G13113;Pollos Gourmet;https://glovoapp.com/es/es/madrid/pollos-gourmet/;89.0;Calle Mateo García, 13, Madrid, Spain;40.4316449;-3.653007
G131272;Dionisos Huertas;https://glovoapp.com/es/es/madrid/dionisos-huertas-mad-0/;;Calle del León, 17, 28014 Madrid, España;40.413757700000005;-3.69883490438328
G131274;LS Fusion;https://glovoapp.com/es/es/madrid/ls-fusion-madrid/;;Calle de José Ortega y Gasset, 90, 28006 Madrid, España;40.4295932;-3.6719607
G131726;Ya Sushi Coslada;https://glovoapp.com/es/es/madrid/ya-sushi-coslada-madrid/;87.0;Calle Dr. Michavila, 18, 28821 Coslada, Madrid, España;40.4278704;-3.562244
G1320;Burnout;https://glovoapp.com/es/es/madrid/burnout-madrid1/;94.0;Calle de Fuencarral, 148, 28010 Madrid, Spain;40.4325089;-3.7036904
G132425;Sultan Palast Plaza Río 2;https://glovoapp.com/es/es/madrid/sultan-palast-plaza-rio-madrid/;41.0;Av del Manzanares, 210, 28026 Madrid, España;40.3917868;-3.7015343
G132522;Mune;https://glovoapp.com/es/es/madrid/mune-pelayo-madrid/;85.0;Calle de Pelayo, 57, 28004 Madrid, Spain;40.4247724;-3.697031
G132557;JUNK;https://glovoapp.com/es/es/madrid/junk-burger-madrid/;94.0;Calle de José Abascal, 31, 28003 Madrid, España;40.4385242;-3.6984226
G132558;Bizzo;https://glovoapp.com/es/es/madrid/bizzo-madrid/;98.0;C. de Andrés Mellado, 77, 28003 Madrid, España;40.4395224;-3.7141628
G133163;Cruz Blanca;https://glovoapp.com/es/es/madrid/cruz-blanca-2-madrid/;100.0;Calle de Hortaleza, 118, 28004 Madrid, España;40.4260767;-3.6967788
G133202;Kebab Entrevias;https://glovoapp.com/es/es/madrid/kebab-entrevias-madrid/;96.0;Calle del Puerto de Balbarán, 31, 28018 Madrid, España;40.3777264;-3.6584773
G133285;Sas Doner Kebab;https://glovoapp.com/es/es/madrid/sas-doner-kebab-madrid/;94.0;Calle de Antonio López, 33, 28019 Madrid, España;40.396251;-3.7122635
G133287;Ruta 108;https://glovoapp.com/es/es/madrid/ruta-108-madrid/;89.0;Calle del Dr. Esquerdo, 108, 28007 Madrid, España;40.4096025;-3.6702245
G133295;Kebab Carpetana;https://glovoapp.com/es/es/madrid/kebab-madrid/;89.0;Calle Vía Carpetana, 143, 28047 Madrid, España;40.4021873;-3.7300808
G133374;KultO;https://glovoapp.com/es/es/madrid/kulto-leganes-getafe/;98.0;Calle de Ibiza, 4, 28009 Madrid, España;40.4182313;-3.6780915
G133460;Karibu Sushi;https://glovoapp.com/es/es/madrid/karibu-sushi-madrid/;99.0;Calle Castalia de Vallecas, 8, 28038 Madrid, Spain;40.3936754;-3.6579749
G133506;Tsuri Sushi & Poke.;https://glovoapp.com/es/es/madrid/tsuri-venezuelan-style-madrid/;;Calle de San Emilio, 8, 28017 Madrid, España;40.4293097;-3.6592219
G133528;Katz;https://glovoapp.com/es/es/madrid/katz-madrid/;91.0;Calle de Gabriel Lobo, 24, 28002 Madrid, España;40.4425761;-3.6811011
G133541;Nur Kebab Restaurante;https://glovoapp.com/es/es/madrid/nur-kebab-restaurante-mad/;;Calle de Ofelia Nieto, 73, 28039 Madrid, España;40.4622539;-3.7085481
G133895;El Telégrafo;https://glovoapp.com/es/es/madrid/el-telegrafo-madrid/;96.0;C. del Padre Damián, 44, 28036 Madrid, España;40.4597031;-3.6852714
G134090;La Leñera;https://glovoapp.com/es/es/madrid/la-lenera-madrid/;82.0;Calle de Hernani, 60, 28020 Madrid, España;40.4480236;-3.6969828
G134644;El Barril De Alcántara;https://glovoapp.com/es/es/madrid/el-barril-de-alcantara-madrid/;100.0;Calle de Alcántara, 30, 28006 Madrid, España;40.4479369;-3.6860741
G134678;Restaurante Oter;https://glovoapp.com/es/es/madrid/restaurante-oter-madrid/;97.0;Calle de Claudio Coello, 71, 28001 Madrid, España;40.4224667;-3.686977
